date,BTC,ETH,XRP,BNB,DOT,ADA,USDT,LINK,UNI,XLM,GRT,CRO,LTC,FTT,BCH,USDC,SOL,DOGE,LUNA,WBTC,AAVE,1INCH,PCI,ATOM,HT,OKB,ALGO,TRX,XEM,SNX,COMP,NEO,EOS,XMR,VET,BSV,BRG,CEL,MIOTA,SUSHI,THETA,CRV,NU,XTZ,CAKE,CELO,RUNE,DASH,EGLD,KSM,DFI,BUSD,UMA,DAI,MKR,OMI,NEXO,CTC,FTM,FIL,LEO,MATIC,XVS,DCR,ZIL,ALPHA,BAL,VGX,ICX,ZRX,RVN,ETC,ZEC,BTT,ORN,INJ,GNO,BAND,QNT,YFI,REN,SRM,STX,NEAR,WAVES,REV,IOST,ONT,ROSE,SKL,HEGIC,HBAR,CHSB,KCS,RENBTC,EWT,XDC,PAX,DGB,LRC
2017-07-02,16424302.2953032,92977334.0932297,,,,,,,,,,,51813857.4522213,,16424202.2953029,,,110001086345.703,,,,,,,,,,,,,,,,,,16424202.2950553,,,,,,,,,,,,7400192.10729108,,,,,,,,,,,,,,,,,,,,,,,,93384275.9682292,1654148.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,16426427.2953032,93004465.3432296,,,,,,,,,,,51828282.4522213,,16426327.2953029,,,110014796345.705,,,,,,,,,,,,,,,,,,16426327.2950553,,,,,,,,,,,,7402162.92198584,,,,,,,,,,,,,,,,,,,,,,,,93415669.2494792,1661285.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-04,16428339.7953033,93031831.1244797,,,,,,,,,,,51843257.4522213,,16428239.7953029,,,110028626345.705,,,,,,,,,,,,,,,,,,16428239.7950553,,,,,,,,,,,,7404140.94258445,,,,,,,,,,,,,,,,,,,,,,,,93447775.6557291,1668448.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-05,16430202.2953033,93058591.4369795,,,,,,,,,,,51859432.4522213,,16430102.2953029,,,110042466345.704,,,,,,,,,,,,,,,,,,16430102.2950553,,,,,,,,,,,,7410554.01382725,,,,,,,,,,,,,,,,,,,,,,,,93479188.7807291,1675535.94156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,16431977.2953033,93085517.9994796,,,,,,,,,,,51875207.4522213,,16431877.2953029,,,110056076345.704,,,,,,,,,,,,,,,,,,16431877.2950553,,,,,,,,,,,,7412528.43147391,,,,,,,,,,,,,,,,,,,,,,,,93510496.2807292,1682773.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-07,16433827.2953032,93112805.9682296,,,,,,,,,,,51890982.4522213,,16433727.2953029,,,110069906345.702,,,,,,,,,,,,,,,,,,16433727.2950553,,,,,,,,,,,,7414495.64321678,,,,,,,,,,,,,,,,,,,,,,,,93542113.1557291,1689898.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-08,16435889.7953033,93139869.2494795,,,,,,,,,,,51905282.4522213,,16435789.7953029,,,110083776345.704,,,,,,,,,,,,,,,,,,16435789.7950553,,,,,,,,,,,,7416502.48743065,,,,,,,,,,,,,,,,,,,,,,,,93573572.6869792,1697185.94156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,16437614.7953032,93166813.1557296,,,,,,,,,,,51919357.4522212,,16437514.7953029,,,110097616345.703,,,,,,,,,,,,,,,,,,16437514.7950553,,,,,,,,,,,,7418473.30212542,,,,,,,,,,,,,,,,,,,,,,,,93605056.749479,1704248.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,16440077.2953033,93191246.7494795,,,,,,,,,,,51934307.4522213,,16439977.2953029,,,110111476345.705,,,,,,,,,,,,,,,,,,16439977.2950553,,,,,,,,,,,,7420458.52862783,,,,,,,,,,,,,,,,,,,,,,,,93637518.3119793,1711585.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11,16442239.7953032,93215214.8744796,,,,,,,,,,,51948307.4522213,,16442139.7953029,,,110125246345.705,,,,,,,,,,,,,,,,,,16442139.7950553,,,,,,,,,,,,7422425.74037071,,,,,,,,,,,,,,,,,,,,,,,,93669286.9057289,1718623.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-12,16444452.2953033,93239149.0932297,,,,,,,,,,,51963082.4522213,,16444352.2953029,,,110139116345.705,,,,,,,,,,,,,,,,,,16444352.2950553,,,,,,,,,,,,7424421.77572883,,,,,,,,,,,,,,,,,,,,,,,,93702347.0619792,1725748.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-13,16446414.7953033,93262924.4057296,,,,,,,,,,,51978357.4522213,,16446314.7953029,,,110152976345.705,,,,,,,,,,,,,,,,,,16446314.7950553,,,,,,,,,,,,7426352.9579526,,,,,,,,,,,,,,,,,,,,,,,,93733680.9682292,1732860.94156847,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-14,16448152.2953033,93286695.6557297,,,,,,,,,,,51992532.4522213,,16448052.2953029,,,110166576345.703,,,,,,,,,,,,,,,,,,16448052.2950553,,,,,,,,,,,,7428345.39035883,,,,,,,,,,,,,,,,,,,,,,,,93765454.8744791,1740060.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-15,16449739.7953033,93310844.2494795,,,,,,,,,,,52006632.4522213,,16449639.7953029,,,110180426345.705,,,,,,,,,,,,,,,,,,16449639.7950553,,,,,,,,,,,,7430348.63162078,,,,,,,,,,,,,,,,,,,,,,,,93796657.0619793,1747235.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,16451777.2953033,93334853.9369797,,,,,,,,,,,52022457.4522213,,16451677.2953029,,,110194226345.706,,,,,,,,,,,,,,,,,,16451677.2950553,,,,,,,,,,,,7432290.62270028,,,,,,,,,,,,,,,,,,,,,,,,93828482.8432291,1754385.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,16453627.2953033,93358372.2182296,,,,,,,,,,,52039807.4522213,,16453527.2953029,,,110208056345.705,,,,,,,,,,,,,,,,,,16453527.2950553,,,,,,,,,,,,7434286.65805844,,,,,,,,,,,,,,,,,,,,,,,,93860032.3744791,1761548.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18,16455689.7953032,93382326.2807296,,,,,,,,,,,52056207.4522213,,16455589.7953029,,,110221796345.705,,,,,,,,,,,,,,,,,,16455589.7950553,,,,,,,,,,,,7436261.07570513,,,,,,,,,,,,,,,,,,,,,,,,93891617.3744792,1768748.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-19,16457552.2953033,93406809.8744795,,,,,,,,,,,52073057.4522212,,16457452.2953029,,,110235566345.706,,,,,,,,,,,,,,,,,,16457452.2950553,,,,,,,,,,,,7438239.09630371,,,,,,,,,,,,,,,,,,,,,,,,93921810.8119792,1775848.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-20,16459577.2953032,93431302.6869795,,,,,,,,,,,52089132.4522212,,16459477.2953029,,,110249436345.706,,,,,,,,,,,,,,,,,,16459477.2950553,,,,,,,,,,,,7440220.7198542,,,,,,,,,,,,,,,,,,,,,,,,93953110.1869791,1783048.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-21,16461502.2953032,93455144.8744795,,,,,,,,,,,52105532.4522213,,16461402.2953029,,,110263266345.706,,,,,,,,,,,,,,,,,,16461402.2950553,,,,,,,,,,,,7442173.51978942,,,,,,,,,,,,,,,,,,,,,,,,93984675.0307289,1790273.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-22,16463502.2953033,93479452.2182297,,,,,,,,,,,52121257.4522213,,16463402.2953029,,,110277246345.705,,,,,,,,,,,,,,,,,,16463402.2950553,,,,,,,,,,,,7444183.9669552,,,,,,,,,,,,,,,,,,,,,,,,94016111.9057292,1797423.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-23,16465652.2953033,93503935.4994796,,,,,,,,,,,52137607.4522212,,16465552.2953029,,,110291186345.706,,,,,,,,,,,,,,,,,,16465552.2950553,,,,,,,,,,,,7446154.78164998,,,,,,,,,,,,,,,,,,,,,,,,94047431.749479,1804573.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-24,16467877.2953033,93527994.4057296,,,,,,,,,,,52152182.4522212,,16467777.2953029,,,110305056345.706,,,,,,,,,,,,,,,,,,16467777.2950553,,,,,,,,,,,,7448121.99339285,,,,,,,,,,,,,,,,,,,,,,,,94078561.4369788,1811785.94156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-25,16469727.2953032,93552687.0619797,,,,,,,,,,,52166257.4522212,,16469627.2953029,,,110318986345.706,,,,,,,,,,,,,,,,,,16469627.2950553,,,,,,,,,,,,7450110.82284717,,,,,,,,,,,,,,,,,,,,,,,,94110519.7182291,1818835.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,16471564.7953033,93577198.9369796,,,,,,,,,,,52180782.4522212,,16471464.7953029,,,110332806345.706,,,,,,,,,,,,,,,,,,16471464.7950552,,,,,,,,,,,,7452081.63754194,,,,,,,,,,,,,,,,,,,,,,,,94142178.624479,1826048.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27,16473489.7953033,93601554.7182298,,,,,,,,,,,52196107.4522213,,16473389.7953029,,,110346686345.706,,,,,,,,,,,,,,,,,,16473389.7950553,,,,,,,,,,,,7454052.45223672,,,,,,,,,,,,,,,,,,,,,,,,94173542.843229,1833223.44156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,16475364.7953033,93626239.8744796,,,,,,,,,,,52211732.4522212,,16475264.7953029,,,110360506345.705,,,,,,,,,,,,,,,,,,16475264.7950553,,,,,,,,,,,,7456041.28169104,,,,,,,,,,,,,,,,,,,,,,,,94205377.3744788,1840360.94156847,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29,16477327.2953032,93650732.3744796,,,,,,,,,,,52227707.4522212,,16477227.2953029,,,110374356345.706,,,,,,,,,,,,,,,,,,16477227.2950553,,,,,,,,,,,,7457986.87572242,,,,,,,,,,,,,,,,,,,,,,,,94236774.2494792,1847698.44156848,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-30,16479164.7953032,93675450.0307296,,,,,,,,,,,52244057.4522212,,16479064.7953029,,,110388166345.705,,,,,,,,,,,,,,,,,,16479064.7950553,,,,,,,,,,,,7459993.71993631,,,,,,,,,,,,,,,,,,,,,,,,94268378.9369792,1854698.44156847,,,,9999934.74697422,,,,,,,,,,,,,,,,,,,,,,,
2017-07-31,16480977.2953033,93699508.6244796,,,,,,,,,,,52258232.4522212,,16480877.2953029,,,110401936345.705,,,,,,,,,,,,,,,,,,16480877.2950553,,,,,,,,,,,,7461957.32872727,,,,,,,,,,,,,,,,,,,,,,,,94300294.0932289,1861860.94156848,,,,9999934.74697423,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,16482839.7953032,93720925.3432295,,,,,,,,,,,52272957.4522212,,16481989.7953029,,,110415716345.705,,,,,,,,,,,,,,,,,,16481989.7950553,,,,,,,,,,,,7463928.14342203,,,,,,,,,,,,,,,,,,,,,,,,94331519.093229,1868948.44156848,,,,9999934.74697423,,,,,,14800000.0,,,,,,,,,,,,,,,,,24601.0
2017-08-02,16484739.7953032,93742064.4057295,,,,,,,,,,,52288082.4522212,,16482077.2953029,,,110429526345.706,,,,,,,,,,,,,,,,,,16482077.2950553,,,,,,,,,,,,7465906.16402062,,,,,,,,,,,,,,,,,,,,,,,,94363506.2807289,1876323.44156848,,,,9999934.74697423,,,,,,23035829.4970767,,,,,,,,,,,,,,,,,103602.0
2017-08-03,16486464.7953032,93763027.6869795,,,,,,,,,,,52302507.4522213,,16482514.7953029,,,110443406345.705,,,,,,,,,,,,,,,,,,16482514.7950553,,,,,,,,,,,,7467884.18461922,,,,,,,,,,,,,,,,,,,,,,,,94395209.8744792,1883335.94156848,,,,9999934.74697423,,,,,,29503906.9539297,,,,,,,,,,,,,,,,,466137.0
2017-08-04,16488702.2953032,93784332.0619796,,,,,,,,,,,52317682.4522212,,16482752.2953029,,,110457266345.706,,,,,,,,,,,,,,,,,,16482752.2950553,,,,,,,,,,,,7474417.155862,,,,,,,,,,,,,,,,,,,,,,,,94426619.5619791,1890623.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,31799007.88056
2017-08-05,16490914.7953032,93805523.6244795,,,,,,,,,,,52332107.4522213,,16482914.7953029,,,110471066345.705,,,,,,,,,,,,,,,,,,16482914.7950553,,,,,,,,,,,,7476391.57350869,,,,,,,,,,,,,,,,,,,,,,,,94457830.811979,1897698.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,33518686.1084801
2017-08-06,16492664.7953033,93826789.2494797,,,,,,,,,,,52345657.4522213,,16483727.295303,,,110484856345.705,,,,,,,,,,,,,,,,,,16483727.2950553,,,,,,,,,,,,7478355.18229964,,,,,,,,,,,,,,,,,,,,,,,,94489067.374479,1904898.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,34141128.3784801
2017-08-07,16494577.2953032,93848410.8119794,,,,,,,,,,,52360257.4522213,,16484702.295303,,,110498666345.705,,,,,,,,,,,,,,,,,,16484702.2950553,,,,,,,,,,,,7480347.61470587,,,,,,,,,,,,,,,,,,,,,,,,94520439.561979,1912098.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,34274475.3784801
2017-08-08,16496627.2953032,93870046.1244795,,,,,,,,,,,52375382.4522213,,16484989.7953029,,,110512446345.706,,,,,,,,,,,,,,,,,,16484989.7950553,,,,,,,,,,,,7482304.017593,,,,,,,,,,,,,,,,,,,,,,,,94551584.718229,1919185.94156847,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,46800585.74036
2017-08-09,16498352.2953032,93891771.1244796,,,,,,,,,,,52389907.4522213,,16486177.295303,,,110526156345.706,,,,,,,,,,,,,,,,,,16486177.2950553,,,,,,,,,,,,7484296.44999922,,,,,,,,,,,,,,,,,,,,,,,,94583305.3432289,1926323.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,47346523.62956
2017-08-10,16500027.2953032,93913239.2494795,,,,,,,,,,,52404607.4522213,,16487427.2953029,,,110539906345.705,,,,,,,,,,,,,,,,,,16487427.2950553,,,,,,,,,,,,7486278.07354973,,,,,,,,,,,,,,,,,,,,,,,,94614552.6869791,1933548.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,47533795.62956
2017-08-11,16501827.2953032,93935141.2807295,,,,,,,,,,,52419257.4522212,,16488264.7953029,,,110553756345.706,,,,,,,,,,,,,,,,,,16488264.7950553,,,,,,,,,,,,7488245.2852926,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,94646030.3432293,1940698.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,60773415.02395
2017-08-12,16503514.7953032,93957058.4682296,,,,,,,,,,,52433607.4522212,,16489164.795303,,,110567516345.706,,,,,,,,,,,,,,,,,,16489164.7950553,,,,,,,,,,,,7490226.90884309,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,94677200.9682291,1947960.94156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,71355698.8773095
2017-08-13,16505364.7953032,93979096.9057295,,,,,,,,,,,52449232.4522213,,16490139.795303,,,110581416345.706,,,,,,,,,,,,,,,,,,16490139.7950553,,,,,,,,,,,,7492204.92944169,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,94708349.093229,1955123.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,71379898.8773095
2017-08-14,16506989.7953032,94001135.0307295,,,,,,,,,,,52463157.4522212,,16491277.295303,,,110595216345.706,,,,,,,,,,,,,,,,,,16491277.2950553,,,,,,,,,,,,7494197.36184792,,,,,,,,,,,,,,,,,,,,,,1000000000.0,,94739713.3119791,1962248.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,71888803.6773096
2017-08-15,16508889.7953032,94023355.6557295,,,,,,,,,,,52476832.4522212,,16492677.2953029,,,110609036345.706,,,,,,,,,,,,,,,,,590000000.0,16492677.2950553,,,,,,,,,,,,7496142.95587932,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94771345.9682292,1969435.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,94402037.6778696
2017-08-16,16510514.7953032,94045925.1869794,,,,,,,,,,,52489982.4522213,,16493727.2953029,,,110622826345.706,,,,,,,,,,,,,,,,,590000000.0,16493727.2950553,,,,,,,,,,,,7498117.373526,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94802493.9369788,1976598.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,107237101.95323
2017-08-17,16512752.2953032,94068458.1557295,,,,,,,,,,,52503957.4522213,,16494539.7953029,,,110636606345.705,,,,,,,,,,,,,,,,,590000000.0,16494539.7950553,,,,,,,,,,,,7500098.9970765,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94834101.4369791,1983710.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,543880225.38705
2017-08-18,16514614.7953032,94090768.6244795,,,,,,,,,,,52517982.4522213,,16495352.2953029,,,110650446345.706,,,,,,,,,,,,,,,,,1000000000.0,16495352.2950553,,,,,,,,,,,,7502077.01767511,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94865737.218229,1990910.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,598659924.801629
2017-08-19,16516502.2953033,94113332.9994797,,,,,,,,,,,52531632.4522212,,16496989.7953029,,,110664256345.706,,,,,,,,,,,,,,,,,1000000000.0,16496989.7950553,,,,,,,,,,,,7504055.03827368,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94897212.8432293,1998060.94156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,,,,,,,599141172.801629
2017-08-20,16518127.2953032,94135465.4994794,,,,,,,,,,,52546807.4522212,,16502789.7953029,,,110678026345.706,,,,,,,,,,,,,,,,,1000000000.0,16502789.7950553,,,,,,,,,,,,7506040.26477608,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94929090.3432294,2005323.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,599664743.701629
2017-08-21,16519564.7953032,94158211.2807295,,,,,,,,,,,52561482.4522212,,16512339.7953029,,,110691976345.706,,,,,,,,,,,,,,,,,1000000000.0,16512339.7950553,,,,,,,,,,,,7508025.49127849,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94959799.7182291,2012410.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,,,,,,,600103611.201629
2017-08-22,16520677.2953032,94180730.8119794,,,,,,,,,,,52577707.4522212,,16523027.2953029,,,110705666345.706,,,,,,,,,,,,,,,,,1000000000.0,16523027.2950553,,,,,,,,,,,,7509992.70302135,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,94991794.0932289,2019573.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,879710156.286634
2017-08-23,16522664.7953025,94203343.9369796,,,,,,,,,,,52593032.4522212,,16523302.2953029,,,110719466345.706,,,,,,,,,,,,,,,,,1000000000.0,16523302.2950553,,,,,,,,,,,,7511985.13542759,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95023775.6557294,2026673.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,870846909.648854
2017-08-24,16523927.2953025,94225872.5307295,,,,,,,,,,,52608507.4522212,,16530414.7953029,,,110733266345.706,,,,,,,,,,,,,,,,,1000000000.0,16530414.7950553,,,,,,,,,,,,7513948.74421854,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95055288.3119791,2033898.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,874919351.419394
2017-08-25,16525189.7953025,94244696.4369797,,,,,,,,,,,52624282.4522212,,16539014.7953029,,,110747016345.706,,,,,,,,,,,,,,,,,1000000000.0,16539014.7950553,,,,,,,,,,,,7515930.36776904,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95087323.7807293,2040985.94156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,881084916.793914
2017-08-26,16526502.2953025,94263259.0932295,,,,,,,,,,,52639732.4522212,,16547464.7953029,,,110760856345.706,,,,,,,,,,,,,,,,,1000000000.0,16547464.7950553,,,,,,,,,,,,7517893.97655999,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95118465.4994792,2048173.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,882736825.661364
2017-08-27,16528439.7953025,94281897.6869795,,,,,,,,,,,52656882.4522213,,16548002.2953029,,,110774656345.706,,,,,,,,,,,,,,,,,1000000000.0,16548002.2950553,,,,,,,,,,,,7519868.39420667,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95150434.0932294,2055448.44156848,,,,9999934.74697423,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,884332718.720884
2017-08-28,16530052.2953025,94300323.1557295,,,,,,,,,,,52674557.4522213,,16550177.2953029,,,110788546345.706,,,,,,,,,,,,,,,,,1000000000.0,16550177.2950553,,,,,,,,,,,,7521835.60594954,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95181856.9057292,2062598.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,869841174.888131
2017-08-29,16531914.7953025,94319403.3119795,,,,,,,,,,,52692132.4522212,,16551952.2953029,,,110802396345.705,,,,,,,,,,,,,,,,,1000000000.0,16551952.2950552,,,,,,,,,,,,7523810.02359622,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95213205.3432292,2069748.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,906726337.021617
2017-08-30,16534014.7953025,94338347.2182296,,,,,,,,,,,52709657.4522212,,16553027.2953029,,,110816336345.706,,,,,,,,,,,,,,,,,1000000000.0,16553027.2950552,,,,,,,,,,,,7525795.25009863,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95244694.5619792,2076985.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,960292739.490434
2017-08-31,16536052.2953025,94357109.5619795,,,,,,,,,,,52724732.4522212,,16554102.2953029,,,110830266345.706,,,,,,,,,,,,,,,,,1000000000.0,16554102.2950552,,,,,,,,,,,,7527776.87364913,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95276190.030729,2084060.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,1017389625.03535
2017-09-01,16538227.2953025,94375942.6869796,,,,,,,,,,,52740232.4522212,,16555552.2953029,,,110844066345.706,,,,,,,,,,,,,,,,,1000000000.0,16555552.2950552,,,,,,,,,,,,7529744.08539199,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95310017.6869791,2091335.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100.0,,,,,,1055982114.58404
2017-09-02,16540277.2953025,94394790.8119793,,,,,,,,,,,52755182.4522212,,16557227.2953029,,,110857986345.706,,,,,,,,,,,,,,,,,1000000000.0,16557227.2950552,,,,,,,,,,,,7531729.31189439,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95341831.1244788,2098498.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100000100.0,,,,,,1059971448.44924
2017-09-03,16542202.2953025,94413432.8432295,,,,,,,,,,,52769857.4522213,,16558864.7953029,,,110871876345.706,,,,,,,,,,,,,,,,,1000000000.0,16558864.7950552,,,,,,,,,,,,7538097.48735201,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95373107.0619788,2105585.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100000100.0,,,,,,1076960829.57508
2017-09-04,16544389.7953025,94432353.9369794,,,,,,,,,,,52782882.4522212,,16560477.2953029,,,110885636345.705,,,,,,,,,,,,,,,,,1000000000.0,16560477.2950552,,,,,,,,,,,,7540089.91975825,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95404664.561979,2112673.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100000100.0,,,,,,1080652071.0752
2017-09-05,16546852.2953025,94451455.1869795,,,,,,,,,,,52797682.4522212,,16561877.2953029,,,110899506345.706,,,,,,,,,,,,,,,,,1000000000.0,16561877.2950552,,,,,,,,,,,,7542071.54330874,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95435971.1244787,2119910.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100000100.0,,,,,,1073724463.53401
2017-09-06,16548877.2953025,94470343.4682295,,,,,,,,,,,52814107.4522212,,16563627.2953029,,,110913386345.707,,,,,,,,,,,,,,,,,1000000000.0,16563627.2950552,,,,,,,,,,,,7544049.56390734,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95468052.999479,2127085.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,100000100.0,,,,,,1068258352.21433
2017-09-07,16551077.2953025,94489472.3744795,,,,,,,,,,,52829682.4522212,,16566214.7953029,,,110927026345.706,,,,,,,,,,,,,,,,,1000000000.0,16566214.7950553,,,,,,,,,,,,7546023.98155402,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95499340.3432294,2134235.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,199999920.0,,,,,,1075547070.88236
2017-09-08,16553264.7953025,94508739.5619794,,,,,,,,,,,52846407.4522212,,16568564.7953029,,,110940896345.706,,,,,,,,,,,,,,,,,1000000000.0,16568564.7950552,,,,,,,,,,,,7547987.59034498,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95530850.1869792,2141385.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,199999920.0,,,,,,1082479180.99771
2017-09-09,16555377.2953025,94527779.0932294,,,,,,,,,,,52860907.4522212,,16570539.7953029,,,110954676345.706,,,,,,,,,,,,,,,,,1000000000.0,16570539.7950552,,,,,,,,,,,,7549958.40503973,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95561903.4682291,2148473.44156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,199999920.0,,,,,,1251124989.14979
2017-09-10,16557102.2953025,94546767.8432293,,,,,,,,,,,52874082.4522212,,16572477.2953029,,,110968486345.706,,,,,,,,,,,,,,,,,1000000000.0,16572477.295055,,,,,,,,,,,,7551943.63154214,,,,,,,,,,,,,,,,,,,,,,1000000000.00001,,95593301.4369793,2155710.94156848,,,,9999934.74697424,,,,,,59200000.0,,,,,,,,,,,181041972.924,,,,,,1254431271.05934
