date,BTC,ETH,XRP,BNB,DOT,ADA,USDT,LINK,UNI,XLM,GRT,CRO,LTC,FTT,BCH,USDC,SOL,DOGE,LUNA,WBTC,AAVE,1INCH,PCI,ATOM,HT,OKB,ALGO,TRX,XEM,SNX,COMP,NEO,EOS,XMR,VET,BSV,BRG,CEL,MIOTA,SUSHI,THETA,CRV,NU,XTZ,CAKE,CELO,RUNE,DASH,EGLD,KSM,DFI,BUSD,UMA,DAI,MKR,OMI,NEXO,CTC,FTM,FIL,LEO,MATIC,XVS,DCR,ZIL,ALPHA,BAL,VGX,ICX,ZRX,RVN,ETC,ZEC,BTT,ORN,INJ,GNO,BAND,QNT,YFI,REN,SRM,STX,NEAR,WAVES,REV,IOST,ONT,ROSE,SKL,HEGIC,HBAR,CHSB,KCS,RENBTC,EWT,XDC,PAX,DGB,LRC
2016-01-28,5747667410.039805,193609518.95612788,,,,,,,,,,,136390128.62399635,,,,,58171270.82639932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25659105.89977487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,5758356809.171192,191290993.22533175,,,,,,,,,,,137315219.88554078,,,,,46271828.8555668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27213692.591303527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-30,5721813539.721343,186816524.75273743,,,,,,,,,,,135582521.76245192,,,,,30852007.903711196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26716968.797561724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,5603525282.487032,180490516.6431556,,,,,,,,,,,135707235.10860637,,,,,30856144.903711196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25434359.308038823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,5640477149.624443,170851169.6777209,,,,,,,,,,,135889716.45283803,,,,,17292002.60171284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25623256.46067691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,5668529906.8804655,185542464.7485598,,,,,,,,,,,135894158.8047608,,,,,28806678.976797115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25410023.90339794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,5580734331.546824,193313018.09210154,,,,,,,,,,,134612742.76244417,,,,,37186146.873337425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25611378.89719152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,5925541242.523143,198697796.43140942,,,,,,,,,,,139356570.10862964,,,,,93862830.39591661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26611686.885101743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,5863801946.501456,195373822.42349458,,,,,,,,,,,138648275.24131688,,,,,35816952.16830499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26624342.544577766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06,5717292283.734846,195132073.42618415,,,,,,,,,,,137008848.73938248,,,,,35615872.03561358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26154498.524909813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07,5738079644.385759,227990029.92127588,,,,,,,,,,,137054690.68938246,,,,,28795063.63189341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26108325.93992697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,5658839221.785483,246900861.96002433,,,,,,,,,,,135945279.1643747,,,,,33772108.80139091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25751626.944408845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,5701341547.603702,287133251.50178486,,,,,,,,,,,136698642.23361024,,,,,52734709.30563502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24643193.51660926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,5802557688.706868,343919768.14559066,,,,,,,,,,,137538389.54900023,,,,,33914977.90564033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23608319.456064314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,5767455891.73725,462322353.53388894,,,,,,,,,,,135094418.07855085,,,,,14956306.59339622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21105946.83908315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,5838863435.679862,425306236.4986379,,,,,,,,,,,137449200.76606637,,,,,13917817.770304611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23657871.070292566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13,5932519791.881872,404115757.62234443,,,,,,,,,,,138781737.7509308,,,,,52762895.28963502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23760172.263681307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14,6168401039.837475,396442093.74283445,,,,,,,,,,,142164324.46609735,,,,,32974760.430625282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23936913.206706062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,6102536655.513233,407717183.99163455,,,,,,,,,,,139807327.22617742,,,,,35854471.83767042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23988875.150062464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,6185342477.455603,335649690.9835881,,,,,,,,,,,141414341.61825517,,,,,32880426.194279574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22240873.143200807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,6350107537.636385,286445887.2855764,,,,,,,,,,,143732278.05456847,,,,,32472447.94889676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23369996.18588499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,6416737782.694234,335177728.1604999,,,,,,,,,,,143999420.68557957,,,,,37456541.11039426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21595524.90397737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,6396637600.674952,347455989.4261049,,,,,,,,,,,144131703.137984,,,,,30831249.357365794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21833632.544648804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-20,6704122586.905375,332695644.74411184,,,,,,,,,,,152646803.31640607,,,,,30938536.903711196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22776604.660714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-21,6672160073.988312,363586504.8941237,,,,,,,,,,,152297905.35558608,,,,,30942709.903711498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25123982.228833806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,6672331036.054127,437617656.8343474,,,,,,,,,,,153863343.1464616,,,,,31225338.255844902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25513439.91010112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,6401098282.990767,434507112.62493175,,,,,,,,,,,150744014.1111039,,,,,30744614.21102009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23742922.43538236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,6445334345.233287,476638422.7293686,,,,,,,,,,,149589230.45364392,,,,,30851883.347365797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25137623.020381622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,6458563270.483044,460578513.92700857,,,,,,,,,,,149771364.73225057,,,,,21857200.07402032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24290358.551097892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,6518623363.32392,460891965.694882,,,,,,,,,,,151115231.067115,,,,,22211030.085595716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24798711.241812192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-27,6580921956.737123,493208120.2118242,,,,,,,,,,,151169105.342115,,,,,52758264.966289826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25520110.340897042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-28,6600222988.805827,500369728.1434961,,,,,,,,,,,152022323.38875496,,,,,26842074.0498833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24809839.546495765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,6658752106.916473,489649356.844037,,,,,,,,,,,152114310.4899572,,,,,30459501.171982978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24311879.65142452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,6627157015.795457,593004928.6743478,,,,,,,,,,,152514896.84957498,,,,,26126362.855463367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24420619.00511207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,6496295628.31139,654115795.9538782,,,,,,,,,,,150102368.5334528,,,,,15006597.999030938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24191804.09527905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,6409131347.45798,737829460.7260703,,,,,,,,,,,148046814.8769487,,,,,24521949.62647037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28697885.00182195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,6256737617.250677,782287749.472899,,,,,,,,,,,144692927.08557957,,,,,24607869.44954693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28840360.002699606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-05,6098102456.122448,861978424.4042447,,,,,,,,,,,142500623.5254688,,,,,22606714.956440255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31634013.22831483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-06,6205977423.146539,865375261.4523488,,,,,,,,,,,143353763.8471088,,,,,22527081.52336369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28812086.851600766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,6343565504.285138,735385819.4937798,,,,,,,,,,,145151335.2689951,,,,,23511908.043647658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27224278.94345447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
