date,BTC,ETH,XRP,BNB,DOT,ADA,USDT,LINK,UNI,XLM,GRT,CRO,LTC,FTT,BCH,USDC,SOL,DOGE,LUNA,WBTC,AAVE,1INCH,PCI,ATOM,HT,OKB,ALGO,TRX,XEM,SNX,COMP,NEO,EOS,XMR,VET,BSV,BRG,CEL,MIOTA,SUSHI,THETA,CRV,NU,XTZ,CAKE,CELO,RUNE,DASH,EGLD,KSM,DFI,BUSD,UMA,DAI,MKR,OMI,NEXO,CTC,FTM,FIL,LEO,MATIC,XVS,DCR,ZIL,ALPHA,BAL,VGX,ICX,ZRX,RVN,ETC,ZEC,BTT,ORN,INJ,GNO,BAND,QNT,YFI,REN,SRM,STX,NEAR,WAVES,REV,IOST,ONT,ROSE,SKL,HEGIC,HBAR,CHSB,KCS,RENBTC,EWT,XDC,PAX,DGB,LRC
2016-01-01,433.99,0.9339,0.005894,,,,1.15,,,0.001675,,,3.493,,,,,0.00018,,,,,,,,,,,0.0001606,,,,,0.503,,,,,,,,,,,,,,3.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001302,
2016-01-02,433.72,0.9316,0.005125,,,,1.15,,,0.001813,,,3.488,,,,,0.000169,,,,,,,,,,,0.0001692,,,,,0.5257,,,,,,,,,,,,,,3.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001301,
2016-01-03,430.7,0.9695,0.005922,,,,1.15,,,0.001723,,,3.465,,,,,0.000169,,,,,,,,,,,0.0001723,,,,,0.4944,,,,,,,,,,,,,,3.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001292,
2016-01-04,433.32,0.9516,0.005962,,,,1.15,,,,,,3.488,,,,,0.000149,,,,,,,,,,,0.0001993,,,,,0.5027,,,,,,,,,,,,,,3.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001257,
2016-01-05,431.2,0.9504,0.006015,,,,1.121,,,0.001686,,,3.459,,,,,0.000177,,,,,,,,,,,0.0001854,,,,,0.5023,,,,,,,,,,,,,,3.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001337,
2016-01-06,430.82,0.9551,0.005,,,,1.15,,,0.001327,,,3.447,,,,,0.000181,,,,,,,,,,,0.0001896,,,,,0.5097,,,,,,,,,,,,,,3.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001292,
2016-01-07,457.05,0.9493,0.005,,,,1.15,,,0.001764,,,3.586,,,,,0.0001741,,,,,,,,,,,0.0002559,,,,,0.4909,,,,,,,,,,,,,,3.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001371,
2016-01-08,452.87,0.9854,0.005,,,,1.15,,,,,,3.562,,,,,0.0001705,,,,,,,,,,,0.0002581,,,,,0.4973,,,,,,,,,,,,,,3.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001359,
2016-01-09,448.31,0.9849,0.00594,,,,1.15,,,0.001726,,,3.539,,,,,0.0001915,,,,,,,,,,,0.0002555,,,,,0.4931,,,,,,,,,,,,,,3.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001973,
2016-01-10,446.19,0.9941,0.005921,,,,1.15,,,0.001771,,,3.525,,,,,0.000179,,,,,,,,,,,0.0002543,,,,,0.4886,,,,,,,,,,,,,,3.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002142,
2016-01-11,447.72,1.045,0.005874,,,,1.15,,,0.001773,,,3.55,,,,,0.0002199,,,,,,,,,,,0.0002507,,,,,0.4858,,,,,,,,,,,,,,3.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001701,
2016-01-12,445.04,1.151,0.005812,,,,1.15,,,,,,3.522,,,,,0.00021,,,,,,,,,,,0.0002626,,,,,0.5016,,,,,,,,,,,,,,3.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001558,
2016-01-13,432.18,1.131,0.005726,,,,1.123,,,0.001729,,,3.48,,,,,0.00021,,,,,,,,,,,0.000255,,,,,0.4853,,,,,,,,,,,,,,3.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001383,
2016-01-14,429.13,1.163,0.00479,,,,1.15,,,0.00212,,,3.453,,,,,0.0001851,,,,,,,,,,,0.0002875,,,,,0.4901,,,,,,,,,,,,,,3.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001459,
2016-01-15,372.26,1.217,0.00505,,,,1.02,,,0.001545,,,3.142,,,,,0.0001852,,,,,,,,,,,0.0002606,,,,,0.4367,,,,,,,,,,,,,,3.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001303,
2016-01-16,385.04,1.217,0.004892,,,,1.04,,,0.001613,,,3.061,,,,,0.000175,,,,,,,,,,,0.0002772,,,,,0.4963,,,,,,,,,,,,,,3.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001348,
2016-01-17,382.47,1.307,0.004917,,,,1.02,,,0.002796,,,3.02,,,,,0.000162,,,,,,,,,,,0.0002945,,,,,0.4307,,,,,,,,,,,,,,5.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001224,
2016-01-18,384.4,1.397,0.005232,,,,1.02,,,0.002014,,,3.035,,,,,0.000149,,,,,,,,,,,0.0003421,,,,,0.4963,,,,,,,,,,,,,,4.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000123,
2016-01-19,379.46,1.365,0.005245,,,,1.02,,,0.001764,,,3.016,,,,,0.000156,,,,,,,,,,,0.0005578,,,,,0.5278,,,,,,,,,,,,,,4.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001176,
2016-01-20,414.58,1.527,0.005433,,,,1.02,,,0.001679,,,3.363,,,,,0.00016,,,,,,,,,,,0.000597,,,,,0.5294,,,,,,,,,,,,,,4.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001451,
2016-01-21,410.24,1.554,0.005241,,,,1.02,,,0.002006,,,3.216,,,,,0.00016,,,,,,,,,,,0.0004718,,,,,0.5579,,,,,,,,,,,,,,5.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001559,
2016-01-22,382.65,1.488,0.005231,,,,1.071,,,0.001634,,,3.083,,,,,0.00017,,,,,,,,,,,0.0004477,,,,,0.5384,,,,,,,,,,,,,,4.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001492,
2016-01-23,388.61,2.014,0.00512,,,,1.088,,,0.00164,,,3.11,,,,,0.000203,,,,,,,,,,,0.0004741,,,,,0.6319,,,,,,,,,,,,,,4.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001399,
2016-01-24,402.13,2.118,0.005122,,,,1.02,,,0.001665,,,3.171,,,,,0.0001666,,,,,,,,,,,0.0004142,,,,,0.6233,,,,,,,,,,,,,,4.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001407,
2016-01-25,392.76,2.47,0.0051,,,,1.02,,,0.001626,,,3.122,,,,,0.000215,,,,,,,,,,,0.0003849,,,,,0.584,,,,,,,,,,,,,,4.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001335,
2016-01-26,389.78,2.173,0.005653,,,,1.02,,,0.001777,,,3.133,,,,,0.0001975,,,,,,,,,,,0.0004093,,,,,0.5858,,,,,,,,,,,,,,4.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000152,
2016-01-27,395.02,2.407,0.006511,,,,1.106,,,0.001864,,,3.278,,,,,0.0002121,,,,,,,,,,,0.0004306,,,,,0.6071,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000162,
2016-01-28,379.69,2.518,0.005795,,,,0.4636,,,0.001773,,,3.082,,,,,0.0005658,,,,,,,,,,,0.0003949,,,,,0.5627,,,,,,,,,,,,,,4.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001709,
2016-01-29,380.29,2.487,0.00692,,,,0.7606,,,0.001822,,,3.102,,,,,0.00045,,,,,,,,,,,0.0004335,,,,,0.5149,,,,,,,,,,,,,,4.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001939,
2016-01-30,377.76,2.428,0.00633,,,,1.02,,,0.001681,,,3.062,,,,,0.0003,,,,,,,,,,,0.0004646,,,,,0.5077,,,,,,,,,,,,,,4.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001964,
2016-01-31,369.84,2.345,0.006154,,,,0.9986,,,,,,3.064,,,,,0.0003,,,,,,,,,,,0.0004882,,,,,0.4845,,,,,,,,,,,,,,4.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001701,
2016-02-01,372.18,2.219,0.006697,,,,0.7816,,,0.001656,,,3.067,,,,,0.0001681,,,,,,,,,,,0.0004876,,,,,0.4961,,,,,,,,,,,,,,4.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001638,
2016-02-02,373.92,2.409,0.006989,,,,1.02,,,0.00175,,,3.066,,,,,0.00028,,,,,,,,,,,0.0006132,,,,,0.4954,,,,,,,,,,,,,,4.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001683,
2016-02-03,368.02,2.509,0.006623,,,,1.02,,,,,,3.036,,,,,0.0003614,,,,,,,,,,,0.0006293,,,,,0.4946,,,,,,,,,,,,,,4.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001582,
2016-02-04,390.65,2.578,0.006879,,,,1.02,,,0.001828,,,3.142,,,,,0.0009121,,,,,,,,,,,0.0006055,,,,,0.509,,,,,,,,,,,,,,4.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001602,
2016-02-05,386.46,2.534,0.0079,,,,1.02,,,0.001812,,,3.125,,,,,0.000348,,,,,,,,,,,0.0006299,,,,,0.4927,,,,,,,,,,,,,,4.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001584,
2016-02-06,376.68,2.53,0.008,,,,1.02,,,0.001627,,,3.087,,,,,0.000346,,,,,,,,,,,0.0006328,,,,,0.4919,,,,,,,,,,,,,,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000177,
2016-02-07,377.94,2.955,0.007644,,,,1.02,,,0.001727,,,3.087,,,,,0.0002797,,,,,,,,,,,0.000616,,,,,0.4788,,,,,,,,,,,,,,4.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001625,
2016-02-08,372.63,3.199,0.008122,,,,1.02,,,0.001703,,,3.061,,,,,0.000328,,,,,,,,,,,0.0005888,,,,,0.4807,,,,,,,,,,,,,,4.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001677,
2016-02-09,375.32,3.719,0.007361,,,,1.02,,,0.001869,,,3.077,,,,,0.0005121,,,,,,,,,,,0.0005405,,,,,0.4684,,,,,,,,,,,,,,3.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001651,
2016-02-10,381.88,4.453,0.007388,,,,1.02,,,0.001661,,,3.095,,,,,0.0003293,,,,,,,,,,,0.0005346,,,,,0.4773,,,,,,,,,,,,,,3.799,,,,,,,,,,,,,,,,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001718,
2016-02-11,379.45,5.984,0.008191,,,,1.02,,,,,,3.039,,,,,0.0001452,,,,,,,,,,,0.0005198,,,,,0.5532,,,,,,,,,,,,,,3.395,,,,,,,,,,,,,,,,1.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001745,
2016-02-12,384.04,5.503,0.00794,,,,1.068,,,0.002308,,,3.091,,,,,0.0001351,,,,,,,,,,,0.0006183,,,,,0.598,,,,,,,,,,,,,,3.804,,,,,,,,,,,,,,,,1.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003456,
2016-02-13,390.1,5.227,0.00844,,,,1.02,,,0.002337,,,3.12,,,,,0.0005121,,,,,,,,,,,0.0005539,,,,,0.7755,,,,,,,,,,,,,,3.819,,,,,,,,,,,,,,,,1.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002653,
2016-02-14,405.5,5.126,0.00821,,,,1.127,,,0.002105,,,3.195,,,,,0.00032,,,,,,,,,,,0.0005839,,,,,0.8515,,,,,,,,,,,,,,3.846,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000223,
2016-02-15,401.07,5.27,0.00835,,,,1.02,,,0.002178,,,3.141,,,,,0.0003479,,,,,,,,,,,0.0005695,,,,,0.7769,,,,,,,,,,,,,,3.853,,,,,,,,,,,,,,,,1.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002246,
2016-02-16,406.42,4.337,0.00811,,,,1.02,,,0.002378,,,3.176,,,,,0.000319,,,,,,,,,,,0.0005121,,,,,0.9441,,,,,,,,,,,,,,3.571,,,,,,,,,,,,,,,,1.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002235,
2016-02-17,417.14,3.7,0.007456,,,,1.1,,,0.002357,,,3.227,,,,,0.000315,,,,,,,,,,,0.000463,,,,,0.725,,,,,,,,,,,,,,3.751,,,,,,,,,,,,,,,,1.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002169,
2016-02-18,421.4,4.328,0.00844,,,,1.1,,,0.002292,,,3.232,,,,,0.0003633,,,,,,,,,,,0.0005605,,,,,0.7771,,,,,,,,,,,,,,3.465,,,,,,,,,,,,,,,,1.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002107,
2016-02-19,419.98,4.485,0.008479,,,,1.1,,,0.002037,,,3.234,,,,,0.000299,,,,,,,,,,,0.000546,,,,,0.8446,,,,,,,,,,,,,,3.502,,,,,,,,,,,,,,,,1.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002058,
2016-02-20,440.06,4.293,0.007896,,,,1.1,,,0.002156,,,3.424,,,,,0.0003,,,,,,,,,,,0.0006161,,,,,0.8273,,,,,,,,,,,,,,3.652,,,,,,,,,,,,,,,,1.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002112,
2016-02-21,437.87,4.69,0.008312,,,,1.1,,,0.00222,,,3.415,,,,,0.0003,,,,,,,,,,,0.0006875,,,,,0.7711,,,,,,,,,,,,,,4.027,,,,,,,,,,,,,,,,1.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000197,
2016-02-22,437.79,5.643,0.00831,,,,1.1,,,0.002036,,,3.449,,,,,0.0003027,,,,,,,,,,,0.0006523,,,,,0.7841,,,,,,,,,,,,,,4.088,,,,,,,,,,,,,,,,1.751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002277,
2016-02-23,419.9,5.601,0.00815,,,,1.1,,,0.001806,,,3.378,,,,,0.000298,,,,,,,,,,,0.0006424,,,,,0.7512,,,,,,,,,,,,,,3.803,,,,,,,,,,,,,,,,1.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002141,
2016-02-24,422.72,6.142,0.00785,,,,0.8454,,,0.001818,,,3.351,,,,,0.000299,,,,,,,,,,,0.000651,,,,,0.7939,,,,,,,,,,,,,,4.025,,,,,,,,,,,,,,,,2.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002156,
2016-02-25,423.48,5.933,0.008234,,,,1.1,,,0.002537,,,3.354,,,,,0.0002118,,,,,,,,,,,0.0006352,,,,,0.8025,,,,,,,,,,,,,,3.888,,,,,,,,,,,,,,,,2.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002033,
2016-02-26,427.32,5.935,0.008225,,,,1.1,,,0.001872,,,3.383,,,,,0.0002152,,,,,,,,,,,0.000641,,,,,0.8119,,,,,,,,,,,,,,3.968,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002094,
2016-02-27,431.3,6.349,0.0078,,,,1.1,,,0.002096,,,3.383,,,,,0.0005111,,,,,,,,,,,0.0006383,,,,,0.8199,,,,,,,,,,,,,,4.082,,,,,,,,,,,,,,,,2.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002156,
2016-02-28,432.47,6.439,0.007793,,,,1.1,,,0.00189,,,3.401,,,,,0.00026,,,,,,,,,,,0.0006487,,,,,0.8693,,,,,,,,,,,,,,3.967,,,,,,,,,,,,,,,,2.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002076,
2016-02-29,436.21,6.299,0.0081,,,,1.212,,,0.002072,,,3.402,,,,,0.000295,,,,,,,,,,,0.00065,,,,,0.8659,,,,,,,,,,,,,,3.886,,,,,,,,,,,,,,,,2.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002094,
2016-03-01,434.04,7.626,0.008278,,,,0.994,,,0.001918,,,3.41,,,,,0.000253,,,,,,,,,,,0.0006207,,,,,0.8464,,,,,,,,,,,,,,3.902,,,,,,,,,,,,,,,,1.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002387,
2016-03-02,425.36,8.409,0.008094,,,,0.9741,,,0.001829,,,3.355,,,,,0.0001453,,,,,,,,,,,0.0006125,,,,,0.8269,,,,,,,,,,,,,,3.864,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002595,
2016-03-03,419.56,9.482,0.007902,,,,1.1,,,0.001825,,,3.308,,,,,0.0002374,,,,,,,,,,,0.0006042,,,,,1.076,,,,,,,,,,,,,,4.582,,,,,,,,,,,,,,,,1.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002643,
2016-03-04,409.48,10.05,0.007938,,,,1.003,,,0.001822,,,3.232,,,,,0.0002382,,,,,,,,,,,0.0006347,,,,,1.171,,,,,,,,,,,,,,4.603,,,,,,,,,,,,,,,,1.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002334,
2016-03-05,399.0,11.07,0.007342,,,,0.9772,,,0.001855,,,3.182,,,,,0.0002188,,,,,,,,,,,0.0007022,,,,,1.189,,,,,,,,,,,,,,5.047,,,,,,,,,,,,,,,,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002115,
2016-03-06,405.96,11.11,0.00755,,,,0.9942,,,0.00175,,,3.2,,,,,0.000218,,,,,,,,,,,0.001031,,,,,1.248,,,,,,,,,,,,,,4.595,,,,,,,,,,,,,,,,2.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002111,
2016-03-07,414.87,9.438,0.007672,,,,0.9218,,,0.002319,,,3.239,,,,,0.0002275,,,,,,,,,,,0.001651,,,,,1.031,,,,,,,,,,,,,,4.335,,,,,,,,,,,,,,,,2.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002157,
2016-03-08,411.9,9.725,0.0078,,,,1.144,,,0.00227,,,3.225,,,,,0.0002184,,,,,,,,,,,0.00159,,,,,1.163,,,,,,,,,,,,,,4.523,,,,,,,,,,,,,,,,2.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002265,
2016-03-09,412.76,11.9,0.0081,,,,0.9172,,,0.002241,,,3.252,,,,,0.0002252,,,,,,,,,,,0.001337,,,,,1.22,,,,,,,,,,,,,,4.569,,,,,,,,,,,,,,,,2.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002311,
2016-03-10,415.83,11.18,0.008201,,,,1.1,,,0.002449,,,3.269,,,,,0.0002403,,,,,,,,,,,0.001364,,,,,1.075,,,,,,,,,,,,,,4.832,,,,,,,,,,,,,,,,2.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002245,
2016-03-11,419.11,11.21,0.009218,,,,1.1,,,0.002598,,,3.352,,,,,0.000244,,,,,,,,,,,0.001333,,,,,1.101,,,,,,,,,,,,,,5.151,,,,,,,,,,,,,,,,2.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002305,
2016-03-12,410.36,13.37,0.00814,,,,0.9126,,,0.002462,,,3.277,,,,,0.0002397,,,,,,,,,,,0.001346,,,,,1.15,,,,,,,,,,,,,,5.335,,,,,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002134,
2016-03-13,412.41,14.96,0.008182,,,,0.0999,,,0.002289,,,3.264,,,,,0.0002361,,,,,,,,,,,0.001336,,,,,1.229,,,,,,,,,,,,,,5.584,,,,,,,,,,,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002103,
2016-03-14,414.31,12.52,0.0083,,,,0.0999,,,0.002246,,,3.285,,,,,0.0002385,,,,,,,,,,,0.001226,,,,,1.122,,,,,,,,,,,,,,5.51,,,,,,,,,,,,,,,,2.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001989,
2016-03-15,415.13,12.89,0.00787,,,,1.153,,,0.002076,,,3.291,,,,,0.0002371,,,,,,,,,,,0.00122,,,,,1.147,,,,,,,,,,,,,,5.758,,,,,,,,,,,,,,,,2.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002159,
2016-03-16,415.91,12.84,0.008193,,,,0.0999,,,0.00215,,,3.289,,,,,0.0002273,,,,,,,,,,,0.001156,,,,,1.146,,,,,,,,,,,,,,6.297,,,,,,,,,,,,,,,,2.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002163,
2016-03-17,418.16,10.98,0.0081,,,,0.9304,,,0.002091,,,3.278,,,,,0.000221,,,,,,,,,,,0.0013,,,,,1.351,,,,,,,,,,,,,,5.842,,,,,,,,,,,,,,,,2.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003554,
2016-03-18,408.16,10.72,0.008282,,,,0.0999,,,0.002061,,,3.165,,,,,0.0002397,,,,,,,,,,,0.001176,,,,,1.144,,,,,,,,,,,,,,5.988,,,,,,,,,,,,,,,,2.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002816,
2016-03-19,408.69,10.44,0.00782,,,,0.0999,,,0.002043,,,3.169,,,,,0.00027,,,,,,,,,,,0.00132,,,,,1.216,,,,,,,,,,,,,,5.934,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002902,
2016-03-20,411.53,10.13,0.00778,,,,0.0999,,,0.002095,,,3.196,,,,,0.00022,,,,,,,,,,,0.001218,,,,,1.499,,,,,,,,,,,,,,6.025,,,,,,,,,,,,,,,,2.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002757,
2016-03-21,411.11,11.89,0.00792,,,,0.0999,,,0.00213,,,3.19,,,,,4.5e-05,,,,,,,,,,,0.001262,,,,,1.459,,,,,,,,,,,,,,6.072,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003042,
2016-03-22,416.21,11.25,0.007915,,,,0.0999,,,0.001956,,,3.22,,,,,0.00023,,,,,,,,,,,0.001249,,,,,1.356,,,,,,,,,,,,,,6.014,,,,,,,,,,,,,,,,2.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003579,
2016-03-23,416.98,12.38,0.008381,,,,0.0999,,,0.002006,,,3.22,,,,,0.000233,,,,,,,,,,,0.001318,,,,,1.45,,,,,,,,,,,,,,6.584,,,,,,,,,,,,,,,,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003127,
2016-03-24,414.74,11.12,0.008421,,,,0.9228,,,0.002045,,,3.183,,,,,0.000232,,,,,,,,,,,0.001282,,,,,1.649,,,,,,,,,,,,,,6.632,,,,,,,,,,,,,,,,1.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003235,
2016-03-25,415.71,10.63,0.008212,,,,1.155,,,0.002112,,,3.211,,,,,0.0003218,,,,,,,,,,,0.001239,,,,,1.605,,,,,,,,,,,,,,7.395,,,,,,,,,,,,,,,,1.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000449,
2016-03-26,416.51,11.03,0.008128,,,,0.0999,,,0.002124,,,3.207,,,,,0.0002329,,,,,,,,,,,0.001499,,,,,1.685,,,,,,,,,,,,,,7.156,,,,,,,,,,,,,,,,2.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006289,
2016-03-27,424.57,10.35,0.007863,,,,0.0999,,,0.001851,,,3.277,,,,,0.0002328,,,,,,,,,,,0.001452,,,,,1.523,,,,,,,,,,,,,,6.891,,,,,,,,,,,,,,,,2.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006114,
2016-03-28,422.21,11.66,0.007329,,,,0.0999,,,0.002107,,,3.251,,,,,0.0002297,,,,,,,,,,,0.001562,,,,,1.482,,,,,,,,,,,,,,7.004,,,,,,,,,,,,,,,,2.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006544,
2016-03-29,415.0,11.74,0.0075,,,,0.0999,,,0.002033,,,3.216,,,,,0.000235,,,,,,,,,,,0.001515,,,,,1.481,,,,,,,,,,,,,,7.022,,,,,,,,,,,,,,,,2.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006557,
2016-03-30,412.44,11.8,0.007105,,,,0.0999,,,0.002021,,,3.213,,,,,0.00024,,,,,,,,,,,0.001505,,,,,1.442,,,,,,,,,,,,,,6.954,,,,,,,,,,,,,,,,2.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006558,
